     0.000000
  1.5192E+01  2.1010E-01  9.5635E+00  2.9552E+01  1.9030E+00 -5.2399E-02  6.1291E+00 -7.6193E-01 -3.2740E-05 -7.3578E-04
     4.740000
  1.5854E+01  1.6785E+01  3.8333E+01  1.0204E+02  2.0043E+00 -5.4662E-02  2.3336E+01 -1.4770E-01 -3.8648E-01  2.3004E-03
  1.5854E+01  2.2099E-01  1.0023E+01  3.0868E+01  2.0043E+00 -5.4662E-02  6.4523E+00 -7.9940E-01 -3.3474E-05 -8.3005E-04
     4.800000
  1.6550E+01  1.7473E+01  3.9985E+01  1.0657E+02  2.1066E+00 -5.7036E-02  2.4471E+01 -1.5393E-01 -4.0183E-01  2.4473E-03
  1.6550E+01  2.3252E-01  1.0503E+01  3.2257E+01  2.1066E+00 -5.7036E-02  6.7864E+00 -8.3837E-01 -3.4939E-05 -9.3756E-04
     4.860000
  1.7279E+01  1.8199E+01  4.1717E+01  1.1130E+02  2.2133E+00 -5.9458E-02  2.5650E+01 -1.6027E-01 -4.1683E-01  2.5851E-03
  1.7279E+01  2.4457E-01  1.1010E+01  3.3720E+01  2.2133E+00 -5.9458E-02  7.1309E+00 -8.7720E-01 -3.7854E-05 -1.0229E-03
     4.920000
  1.8041E+01  1.8967E+01  4.3533E+01  1.1625E+02  2.3250E+00 -6.2005E-02  2.6887E+01 -1.6692E-01 -4.3440E-01  2.7240E-03
  1.8041E+01  2.5706E-01  1.1542E+01  3.5259E+01  2.3250E+00 -6.2005E-02  7.4878E+00 -9.1862E-01 -3.8199E-05 -1.1500E-03
     4.980000
  1.8841E+01  1.9777E+01  4.5438E+01  1.2142E+02  2.4389E+00 -6.4686E-02  2.8180E+01 -1.7392E-01 -4.5224E-01  2.8802E-03
  1.8841E+01  2.7013E-01  1.2094E+01  3.6872E+01  2.4389E+00 -6.4686E-02  7.8573E+00 -9.6205E-01 -3.8851E-05 -1.3011E-03
     5.040000
  1.9678E+01  2.0633E+01  4.7433E+01  1.2682E+02  2.5577E+00 -6.7445E-02  2.9519E+01 -1.8111E-01 -4.6770E-01  3.0147E-03
  1.9678E+01  2.8386E-01  1.2673E+01  3.8561E+01  2.5577E+00 -6.7445E-02  8.2371E+00 -1.0067E+00 -4.0526E-05 -1.4313E-03
     5.100000
  2.0551E+01  2.1537E+01  4.9524E+01  1.3247E+02  2.6824E+00 -7.0333E-02  3.0923E+01 -1.8863E-01 -4.8569E-01  3.1269E-03
  2.0551E+01  2.9802E-01  1.3283E+01  4.0326E+01  2.6824E+00 -7.0333E-02  8.6315E+00 -1.0512E+00 -3.7991E-05 -1.6215E-03
     5.160000
  2.1465E+01  2.2490E+01  5.1717E+01  1.3836E+02  2.8102E+00 -7.3389E-02  3.2392E+01 -1.9659E-01 -5.0400E-01  3.2552E-03
  2.1465E+01  3.1274E-01  1.3919E+01  4.2169E+01  2.8102E+00 -7.3389E-02  9.0407E+00 -1.0991E+00 -3.6157E-05 -1.8424E-03
     5.220000
  2.2421E+01  2.3495E+01  5.4014E+01  1.4451E+02  2.9411E+00 -7.6555E-02  3.3906E+01 -2.0484E-01 -5.1997E-01  3.3732E-03
  2.2421E+01  3.2833E-01  1.4579E+01  4.4094E+01  2.9411E+00 -7.6555E-02  9.4602E+00 -1.1498E+00 -3.9160E-05 -2.0364E-03
     5.280000
  2.3419E+01  2.4555E+01  5.6419E+01  1.5093E+02  3.0762E+00 -7.9816E-02  3.5480E+01 -2.1331E-01 -5.3701E-01  3.4415E-03
  2.3419E+01  3.4444E-01  1.5269E+01  4.6102E+01  3.0762E+00 -7.9816E-02  9.8901E+00 -1.1995E+00 -3.8891E-05 -2.2498E-03
     5.340000
  2.4463E+01  2.5672E+01  5.8938E+01  1.5763E+02  3.2171E+00 -8.3227E-02  3.7123E+01 -2.2218E-01 -5.5593E-01  3.5502E-03
  2.4463E+01  3.6094E-01  1.5987E+01  4.8189E+01  3.2171E+00 -8.3227E-02  1.0332E+01 -1.2516E+00 -3.6235E-05 -2.4923E-03
     5.400000
  2.5554E+01  2.6849E+01  6.1571E+01  1.6461E+02  3.3616E+00 -8.6798E-02  3.8821E+01 -2.3148E-01 -5.7320E-01  3.6674E-03
  2.5554E+01  3.7833E-01  1.6732E+01  5.0356E+01  3.3616E+00 -8.6798E-02  1.0787E+01 -1.3048E+00 -3.7342E-05 -2.7305E-03
     5.460000
  2.6688E+01  2.8089E+01  6.4325E+01  1.7189E+02  3.5092E+00 -9.0477E-02  4.0586E+01 -2.4103E-01 -5.8957E-01  3.6958E-03
  2.6688E+01  3.9638E-01  1.7510E+01  5.2609E+01  3.5092E+00 -9.0477E-02  1.1255E+01 -1.3592E+00 -3.3707E-05 -3.0308E-03
     5.520000
  2.7874E+01  2.9393E+01  6.7206E+01  1.7948E+02  3.6636E+00 -9.4322E-02  4.2423E+01 -2.5105E-01 -6.0717E-01  3.7354E-03
  2.7874E+01  4.1486E-01  1.8318E+01  5.4943E+01  3.6636E+00 -9.4322E-02  1.1737E+01 -1.4162E+00 -2.7312E-05 -3.3930E-03
     5.580000
  2.9111E+01  3.0766E+01  7.0215E+01  1.8738E+02  3.8209E+00 -9.8347E-02  4.4316E+01 -2.6154E-01 -6.2328E-01  3.8043E-03
  2.9111E+01  4.3430E-01  1.9152E+01  5.7361E+01  3.8209E+00 -9.8347E-02  1.2231E+01 -1.4733E+00 -2.5606E-05 -3.7329E-03
     5.640000
  3.0398E+01  3.2211E+01  7.3356E+01  1.9560E+02  3.9805E+00 -1.0248E-01  4.6276E+01 -2.7228E-01 -6.4024E-01  3.7571E-03
  3.0398E+01  4.5454E-01  2.0018E+01  5.9869E+01  3.9805E+00 -1.0248E-01  1.2736E+01 -1.5328E+00 -1.8316E-05 -4.1538E-03
     5.700000
  3.1741E+01  3.3729E+01  7.6637E+01  2.0417E+02  4.1460E+00 -1.0676E-01  4.8307E+01 -2.8346E-01 -6.5579E-01  3.6382E-03
  3.1741E+01  4.7512E-01  2.0914E+01  6.2463E+01  4.1460E+00 -1.0676E-01  1.3254E+01 -1.5931E+00 -5.9139E-06 -4.6747E-03
     5.760000
  3.3141E+01  3.5326E+01  8.0059E+01  2.1308E+02  4.3166E+00 -1.1124E-01  5.0397E+01 -2.9516E-01 -6.6911E-01  3.5822E-03
  3.3141E+01  4.9650E-01  2.1843E+01  6.5140E+01  4.3166E+00 -1.1124E-01  1.3784E+01 -1.6526E+00  2.5573E-06 -5.1838E-03
     5.820000
  3.4595E+01  3.7003E+01  8.3624E+01  2.2234E+02  4.4892E+00 -1.1587E-01  5.2563E+01 -3.0724E-01 -6.8518E-01  3.4130E-03
  3.4595E+01  5.1882E-01  2.2804E+01  6.7908E+01  4.4892E+00 -1.1587E-01  1.4328E+01 -1.7159E+00  1.4898E-05 -5.7604E-03
     5.880000
  3.6108E+01  3.8765E+01  8.7343E+01  2.3198E+02  4.6651E+00 -1.2065E-01  5.4803E+01 -3.1979E-01 -6.9972E-01  3.1160E-03
  3.6108E+01  5.4157E-01  2.3790E+01  7.0771E+01  4.6651E+00 -1.2065E-01  1.4887E+01 -1.7809E+00  3.4544E-05 -6.4728E-03
     5.940000
  3.7684E+01  4.0615E+01  9.1217E+01  2.4198E+02  4.8470E+00 -1.2560E-01  5.7096E+01 -3.3278E-01 -7.1064E-01  2.8666E-03
  3.7684E+01  5.6503E-01  2.4809E+01  7.3726E+01  4.8470E+00 -1.2560E-01  1.5457E+01 -1.8462E+00  5.4133E-05 -7.2148E-03
     6.000000
  3.9322E+01  4.2557E+01  9.5245E+01  2.5237E+02  5.0320E+00 -1.3071E-01  5.9465E+01 -3.4615E-01 -7.2361E-01  2.5126E-03
  3.9322E+01  5.8939E-01  2.5858E+01  7.6775E+01  5.0320E+00 -1.3071E-01  1.6038E+01 -1.9120E+00  7.6537E-05 -8.0131E-03
     6.000000
  3.9322E+01  4.2557E+01  9.5245E+01  2.5237E+02  5.0320E+00 -1.3071E-01  5.9465E+01 -3.4615E-01 -7.2361E-01  2.5126E-03
  3.9322E+01  5.8939E-01  2.5858E+01  7.6775E+01  5.0320E+00 -1.3071E-01  1.6038E+01 -1.9120E+00  7.6537E-05 -8.0131E-03
